1 1:-39.68577 2:-15.580724 3:5.9935546 4:-11.56743 5:1.2343332 6:2.2139473 7:-4.499535 8:-0.021773398 9:2.4470057 10:-2.2029264 11:0.22550021 12:0.72049886 13:-0.4102013 14:-39.68577 15:-15.580724 16:5.9935546 17:-11.56743 18:1.2343332 19:2.2139473 20:-4.499535 21:-0.021773398 22:2.4470057 23:-2.2029264 24:0.22550021 25:0.72049886 26:-0.4102013 
1 1:262.48517 2:5.904327 3:12.1912365 4:3.4111743 5:6.696606 6:-3.0339577 7:0.048709832 8:-4.4626393 9:2.2681794 10:-0.683442 11:3.2261376 12:-1.8538882 13:-1.3853693 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:262.48517 2:5.904327 3:12.1912365 4:3.4111743 5:6.696606 6:-3.0339577 7:0.048709832 8:-4.4626393 9:2.2681794 10:-0.683442 11:3.2261376 12:-1.8538882 13:-1.3853693 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:255.64148 2:8.170078 3:13.337811 4:0.4413281 5:7.6934867 6:-3.794088 7:-0.25411132 8:-4.702894 9:1.9527658 10:-1.2013085 11:6.7845645 12:-2.7699015 13:0.19662356 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:255.64148 2:8.170078 3:13.337811 4:0.4413281 5:7.6934867 6:-3.794088 7:-0.25411132 8:-4.702894 9:1.9527658 10:-1.2013085 11:6.7845645 12:-2.7699015 13:0.19662356 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:253.75479 2:4.2846804 3:10.076699 4:2.0378299 5:5.749491 6:-2.4561734 7:-0.38773543 8:-4.853962 9:2.682239 10:-0.8742485 11:5.610257 12:-0.8364163 13:0.5123518 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:253.75479 2:4.2846804 3:10.076699 4:2.0378299 5:5.749491 6:-2.4561734 7:-0.38773543 8:-4.853962 9:2.682239 10:-0.8742485 11:5.610257 12:-0.8364163 13:0.5123518 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.75728 2:2.3459542 3:10.430309 4:3.263658 5:9.318148 6:-2.8468707 7:-1.7961543 8:-4.522222 9:0.0592511 10:-1.7298418 11:4.5523763 12:-2.575667 13:1.982902 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.75728 2:2.3459542 3:10.430309 4:3.263658 5:9.318148 6:-2.8468707 7:-1.7961543 8:-4.522222 9:0.0592511 10:-1.7298418 11:4.5523763 12:-2.575667 13:1.982902 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.29913 2:0.09937184 3:11.547455 4:-1.2904931 5:0.9854719 6:-5.449754 7:-3.963653 8:-6.3099437 9:-1.9660771 10:-4.4541097 11:5.7955527 12:-1.4414243 13:-0.008968425 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.29913 2:0.09937184 3:11.547455 4:-1.2904931 5:0.9854719 6:-5.449754 7:-3.963653 8:-6.3099437 9:-1.9660771 10:-4.4541097 11:5.7955527 12:-1.4414243 13:-0.008968425 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.90099 2:-1.5628579 3:13.790607 4:-0.40888533 5:4.99246 6:-2.3405442 7:-4.063577 8:-5.35612 9:-2.8071277 10:-3.9650924 11:4.35549 12:-0.39295456 13:0.68173325 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.90099 2:-1.5628579 3:13.790607 4:-0.40888533 5:4.99246 6:-2.3405442 7:-4.063577 8:-5.35612 9:-2.8071277 10:-3.9650924 11:4.35549 12:-0.39295456 13:0.68173325 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:238.9136 2:-2.9788966 3:9.133231 4:-0.7247728 5:5.4087515 6:0.25102323 7:-2.8083649 8:-1.0436292 9:1.55649 10:-3.7945352 11:3.2251902 12:-0.081264585 13:-0.07516402 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:238.9136 2:-2.9788966 3:9.133231 4:-0.7247728 5:5.4087515 6:0.25102323 7:-2.8083649 8:-1.0436292 9:1.55649 10:-3.7945352 11:3.2251902 12:-0.081264585 13:-0.07516402 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:244.06956 2:-2.914588 3:7.72366 4:-3.275038 5:3.4770682 6:-1.7631286 7:-1.2560666 8:-3.0002189 9:0.06533851 10:-2.8959997 11:1.2227625 12:-1.9726328 13:0.88461804 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:244.06956 2:-2.914588 3:7.72366 4:-3.275038 5:3.4770682 6:-1.7631286 7:-1.2560666 8:-3.0002189 9:0.06533851 10:-2.8959997 11:1.2227625 12:-1.9726328 13:0.88461804 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.95267 2:-3.8749776 3:8.178038 4:-5.937469 5:-0.289404 6:-4.5782127 7:-4.356303 8:-2.4183497 9:1.312006 10:-3.2265768 11:1.6426448 12:-1.1981897 13:0.77464426 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:236.95267 2:-3.8749776 3:8.178038 4:-5.937469 5:-0.289404 6:-4.5782127 7:-4.356303 8:-2.4183497 9:1.312006 10:-3.2265768 11:1.6426448 12:-1.1981897 13:0.77464426 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:229.3487 2:-0.04043967 3:8.405833 4:-1.7867693 5:3.1187942 6:-3.618179 7:-0.122099385 8:-1.0485884 9:3.5793955 10:-3.2522807 11:2.0076354 12:1.2985721 13:0.2796597 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:229.3487 2:-0.04043967 3:8.405833 4:-1.7867693 5:3.1187942 6:-3.618179 7:-0.122099385 8:-1.0485884 9:3.5793955 10:-3.2522807 11:2.0076354 12:1.2985721 13:0.2796597 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:223.81534 2:-1.5426844 3:9.247826 4:-1.8567984 5:3.6713068 6:0.5573663 7:2.4806612 8:-0.9167109 9:-1.3636924 10:-1.6313987 11:4.4597664 12:-4.2970862 13:-0.17619716 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:223.81534 2:-1.5426844 3:9.247826 4:-1.8567984 5:3.6713068 6:0.5573663 7:2.4806612 8:-0.9167109 9:-1.3636924 10:-1.6313987 11:4.4597664 12:-4.2970862 13:-0.17619716 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:225.53714 2:7.152609 3:9.955731 4:1.60422 5:4.4626513 6:-2.2410543 7:3.9859796 8:-4.701961 9:2.3096268 10:-0.638118 11:4.313402 12:-3.4964457 13:3.317737 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:225.53714 2:7.152609 3:9.955731 4:1.60422 5:4.4626513 6:-2.2410543 7:3.9859796 8:-4.701961 9:2.3096268 10:-0.638118 11:4.313402 12:-3.4964457 13:3.317737 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.54924 2:12.199716 3:19.79403 4:9.786687 5:10.412424 6:-1.5707985 7:2.5528982 8:-9.33342 9:1.4741466 10:-6.7771897 11:7.5606327 12:-2.4980104 13:1.7167594 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:241.54924 2:12.199716 3:19.79403 4:9.786687 5:10.412424 6:-1.5707985 7:2.5528982 8:-9.33342 9:1.4741466 10:-6.7771897 11:7.5606327 12:-2.4980104 13:1.7167594 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:250.33266 2:13.917994 3:19.770088 4:7.976828 5:6.135616 6:-4.1281753 7:3.5430086 8:-8.681806 9:3.1958847 10:-6.4581676 11:4.1025324 12:-5.0829396 13:2.405281 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:250.33266 2:13.917994 3:19.770088 4:7.976828 5:6.135616 6:-4.1281753 7:3.5430086 8:-8.681806 9:3.1958847 10:-6.4581676 11:4.1025324 12:-5.0829396 13:2.405281 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:254.73755 2:13.046974 3:14.803811 4:10.236512 5:6.025675 6:-4.9286737 7:3.3420074 8:-9.635304 9:3.327544 10:-5.629764 11:5.78659 12:-3.9047844 13:0.36758524 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:254.73755 2:13.046974 3:14.803811 4:10.236512 5:6.025675 6:-4.9286737 7:3.3420074 8:-9.635304 9:3.327544 10:-5.629764 11:5.78659 12:-3.9047844 13:0.36758524 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:252.32047 2:14.377138 3:18.01512 4:12.161567 5:5.3280983 6:-7.72302 7:4.760127 8:-7.423833 9:4.0528455 10:-5.2355027 11:5.1272244 12:-5.5694265 13:2.6006927 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:252.32047 2:14.377138 3:18.01512 4:12.161567 5:5.3280983 6:-7.72302 7:4.760127 8:-7.423833 9:4.0528455 10:-5.2355027 11:5.1272244 12:-5.5694265 13:2.6006927 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:250.80058 2:13.619377 3:17.447094 4:14.145796 5:7.951932 6:-8.226088 7:1.0000558 8:-9.130559 9:4.967967 10:-4.249828 11:5.679013 12:-3.5162597 13:1.8122038 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:250.80058 2:13.619377 3:17.447094 4:14.145796 5:7.951932 6:-8.226088 7:1.0000558 8:-9.130559 9:4.967967 10:-4.249828 11:5.679013 12:-3.5162597 13:1.8122038 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:251.06139 2:18.6597 3:16.433502 4:11.441753 5:7.775995 6:-6.9649577 7:5.1281157 8:-9.305099 9:4.0712237 10:-6.3397336 11:3.7261908 12:-3.8809712 13:2.3393984 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:251.06139 2:18.6597 3:16.433502 4:11.441753 5:7.775995 6:-6.9649577 7:5.1281157 8:-9.305099 9:4.0712237 10:-6.3397336 11:3.7261908 12:-3.8809712 13:2.3393984 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:253.89725 2:13.016584 3:19.097263 4:14.494219 5:8.958311 6:-8.344801 7:1.549475 8:-6.483448 9:3.946293 10:-5.919486 11:4.570657 12:-5.2636456 13:1.9641707 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:253.89725 2:13.016584 3:19.097263 4:14.494219 5:8.958311 6:-8.344801 7:1.549475 8:-6.483448 9:3.946293 10:-5.919486 11:4.570657 12:-5.2636456 13:1.9641707 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:252.27975 2:11.685331 3:16.085155 4:11.216287 5:11.301323 6:-6.869056 7:1.8571335 8:-7.1152716 9:3.1949842 10:-3.1275458 11:4.4594145 12:-2.4797106 13:1.3503127 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:252.27975 2:11.685331 3:16.085155 4:11.216287 5:11.301323 6:-6.869056 7:1.8571335 8:-7.1152716 9:3.1949842 10:-3.1275458 11:4.4594145 12:-2.4797106 13:1.3503127 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:255.7207 2:13.002096 3:17.839527 4:11.565662 5:9.361752 6:-8.093111 7:2.4877264 8:-5.1002846 9:4.418467 10:-7.078507 11:4.1943283 12:-3.2637854 13:1.5389098 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:255.7207 2:13.002096 3:17.839527 4:11.565662 5:9.361752 6:-8.093111 7:2.4877264 8:-5.1002846 9:4.418467 10:-7.078507 11:4.1943283 12:-3.2637854 13:1.5389098 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.70868 2:11.613902 3:17.449821 4:11.00189 5:8.597848 6:-6.94914 7:0.45269838 8:-5.8138084 9:3.0976307 10:-6.8662777 11:3.9412959 12:-3.5503962 13:1.6204201 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.70868 2:11.613902 3:17.449821 4:11.00189 5:8.597848 6:-6.94914 7:0.45269838 8:-5.8138084 9:3.0976307 10:-6.8662777 11:3.9412959 12:-3.5503962 13:1.6204201 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:264.7095 2:10.549698 3:20.463472 4:8.891805 5:10.575727 6:-7.6647744 7:0.49567837 8:-5.1853724 9:5.3608723 10:-5.8319273 11:3.3498695 12:-3.3408287 13:-0.7979309 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:264.7095 2:10.549698 3:20.463472 4:8.891805 5:10.575727 6:-7.6647744 7:0.49567837 8:-5.1853724 9:5.3608723 10:-5.8319273 11:3.3498695 12:-3.3408287 13:-0.7979309 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.8439 2:7.4836326 3:20.090714 4:10.552748 5:11.083349 6:-4.124765 7:-3.5818253 8:-4.69879 9:3.720646 10:-4.7637444 11:0.85848373 12:-0.5307011 13:0.5850113 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.8439 2:7.4836326 3:20.090714 4:10.552748 5:11.083349 6:-4.124765 7:-3.5818253 8:-4.69879 9:3.720646 10:-4.7637444 11:0.85848373 12:-0.5307011 13:0.5850113 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.45248 2:10.476251 3:16.049389 4:10.886162 5:8.714115 6:-2.5006678 7:-3.0024788 8:-4.9648 9:4.3012958 10:-6.8923254 11:3.9315972 12:-4.063834 13:3.477647 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.45248 2:10.476251 3:16.049389 4:10.886162 5:8.714115 6:-2.5006678 7:-3.0024788 8:-4.9648 9:4.3012958 10:-6.8923254 11:3.9315972 12:-4.063834 13:3.477647 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.7166 2:16.086035 3:14.81142 4:8.975499 5:10.465915 6:-3.1046488 7:-1.5616329 8:-5.476675 9:5.7451577 10:-6.9483943 11:4.2523403 12:-5.916436 13:5.5436053 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.7166 2:16.086035 3:14.81142 4:8.975499 5:10.465915 6:-3.1046488 7:-1.5616329 8:-5.476675 9:5.7451577 10:-6.9483943 11:4.2523403 12:-5.916436 13:5.5436053 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:261.8798 2:21.185665 3:14.853198 4:7.6969666 5:7.071973 6:-3.7307613 7:3.3887572 8:-9.209446 9:5.4908824 10:-2.3515751 11:1.663363 12:-7.719804 13:7.712046 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:261.8798 2:21.185665 3:14.853198 4:7.6969666 5:7.071973 6:-3.7307613 7:3.3887572 8:-9.209446 9:5.4908824 10:-2.3515751 11:1.663363 12:-7.719804 13:7.712046 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:276.71588 2:15.959272 3:10.507837 4:7.0943503 5:11.155461 6:-4.0040984 7:1.8528444 8:-9.418719 9:5.0677147 10:1.2323583 11:1.0860239 12:-5.2197943 13:3.2911983 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:276.71588 2:15.959272 3:10.507837 4:7.0943503 5:11.155461 6:-4.0040984 7:1.8528444 8:-9.418719 9:5.0677147 10:1.2323583 11:1.0860239 12:-5.2197943 13:3.2911983 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:280.67966 2:14.95854 3:7.924486 4:6.255059 5:11.118887 6:-1.0688572 7:2.7447748 8:-9.180697 9:4.1911483 10:0.19801591 11:2.7068815 12:-4.6275177 13:3.8881857 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:280.67966 2:14.95854 3:7.924486 4:6.255059 5:11.118887 6:-1.0688572 7:2.7447748 8:-9.180697 9:4.1911483 10:0.19801591 11:2.7068815 12:-4.6275177 13:3.8881857 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:280.6023 2:13.623957 3:6.925229 4:6.642897 5:11.742924 6:-0.7378359 7:2.4574516 8:-9.597015 9:4.7215753 10:-0.7511751 11:4.005294 12:-3.1636667 13:3.3459952 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:280.6023 2:13.623957 3:6.925229 4:6.642897 5:11.742924 6:-0.7378359 7:2.4574516 8:-9.597015 9:4.7215753 10:-0.7511751 11:4.005294 12:-3.1636667 13:3.3459952 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:281.1405 2:13.189565 3:7.603712 4:6.8242087 5:11.4487915 6:-0.25166473 7:3.2283075 8:-10.687112 9:4.7211676 10:-1.4188733 11:3.4065504 12:-2.2785501 13:3.2603402 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:281.1405 2:13.189565 3:7.603712 4:6.8242087 5:11.4487915 6:-0.25166473 7:3.2283075 8:-10.687112 9:4.7211676 10:-1.4188733 11:3.4065504 12:-2.2785501 13:3.2603402 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:290.4442 2:17.308496 3:6.0948358 4:-0.16148709 5:7.8055034 6:-1.9238209 7:4.2511606 8:-6.9796147 9:5.6650324 10:-1.4473842 11:2.3576052 12:-2.9224944 13:2.9875581 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:290.4442 2:17.308496 3:6.0948358 4:-0.16148709 5:7.8055034 6:-1.9238209 7:4.2511606 8:-6.9796147 9:5.6650324 10:-1.4473842 11:2.3576052 12:-2.9224944 13:2.9875581 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
