1 1:128.70244 2:-5.3040633 3:-2.068459 4:-4.6292357 5:1.8977755 6:-0.666529 7:-0.93437403 8:-3.8831944 9:6.846763 10:0.5959882 11:2.7854562 12:-1.0798585 13:2.1909688 14:128.70244 15:-5.3040633 16:-2.068459 17:-4.6292357 18:1.8977755 19:-0.666529 20:-0.93437403 21:-3.8831944 22:6.846763 23:0.5959882 24:2.7854562 25:-1.0798585 26:2.1909688 
1 1:293.0769 2:8.518785 3:16.673388 4:4.2734694 5:8.642075 6:-5.556542 7:2.025872 8:-6.011458 9:2.6903389 10:-0.7875298 11:4.4064326 12:-3.0827875 13:0.6847098 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:293.0769 2:8.518785 3:16.673388 4:4.2734694 5:8.642075 6:-5.556542 7:2.025872 8:-6.011458 9:2.6903389 10:-0.7875298 11:4.4064326 12:-3.0827875 13:0.6847098 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:272.30023 2:9.9133835 3:13.051128 4:2.9943304 5:6.272684 6:-7.8554025 7:2.073847 8:-6.3066893 9:7.6580424 10:1.5020903 11:5.381456 12:-3.0527563 13:3.0980144 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:272.30023 2:9.9133835 3:13.051128 4:2.9943304 5:6.272684 6:-7.8554025 7:2.073847 8:-6.3066893 9:7.6580424 10:1.5020903 11:5.381456 12:-3.0527563 13:3.0980144 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:264.0561 2:6.3769436 3:14.998799 4:-2.6881123 5:3.9725664 6:-8.835763 7:5.4645667 8:-3.3317752 9:5.3781996 10:0.62434554 11:3.3881583 12:1.5034672 13:2.699413 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:264.0561 2:6.3769436 3:14.998799 4:-2.6881123 5:3.9725664 6:-8.835763 7:5.4645667 8:-3.3317752 9:5.3781996 10:0.62434554 11:3.3881583 12:1.5034672 13:2.699413 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:265.79095 2:-0.263964 3:9.875928 4:-1.0823016 5:3.0819905 6:-4.768823 7:3.541562 8:-5.5327854 9:6.6165347 10:-2.8390114 11:0.828556 12:-0.021901917 13:-0.05382931 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:265.79095 2:-0.263964 3:9.875928 4:-1.0823016 5:3.0819905 6:-4.768823 7:3.541562 8:-5.5327854 9:6.6165347 10:-2.8390114 11:0.828556 12:-0.021901917 13:-0.05382931 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:263.50284 2:0.54071015 3:12.599002 4:-1.4524063 5:6.468805 6:-2.5310843 7:2.0150485 8:-1.9432889 9:5.079707 10:-4.1601377 11:2.0542595 12:1.9010478 13:-0.7620252 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:263.50284 2:0.54071015 3:12.599002 4:-1.4524063 5:6.468805 6:-2.5310843 7:2.0150485 8:-1.9432889 9:5.079707 10:-4.1601377 11:2.0542595 12:1.9010478 13:-0.7620252 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.24466 2:-1.3497081 3:6.5648284 4:-0.5907504 5:3.641942 6:-3.50193 7:2.7777605 8:-3.79885 9:5.2714972 10:-0.65101427 11:3.8978672 12:0.118472256 13:1.2301967 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.24466 2:-1.3497081 3:6.5648284 4:-0.5907504 5:3.641942 6:-3.50193 7:2.7777605 8:-3.79885 9:5.2714972 10:-0.65101427 11:3.8978672 12:0.118472256 13:1.2301967 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:255.61403 2:-3.8726556 3:9.275935 4:-0.81051886 5:3.7253723 6:-3.7304604 7:-1.485043 8:-2.3048763 9:5.104065 10:-0.6828707 11:1.6687057 12:0.048907936 13:-0.2332724 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:255.61403 2:-3.8726556 3:9.275935 4:-0.81051886 5:3.7253723 6:-3.7304604 7:-1.485043 8:-2.3048763 9:5.104065 10:-0.6828707 11:1.6687057 12:0.048907936 13:-0.2332724 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:251.55705 2:-6.090279 3:8.349861 4:-2.4937055 5:3.39475 6:-0.8352068 7:1.3170786 8:-1.9473622 9:2.354153 10:0.1568927 11:4.619926 12:-2.2827137 13:-0.3291376 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:251.55705 2:-6.090279 3:8.349861 4:-2.4937055 5:3.39475 6:-0.8352068 7:1.3170786 8:-1.9473622 9:2.354153 10:0.1568927 11:4.619926 12:-2.2827137 13:-0.3291376 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:254.64468 2:-5.101173 3:12.184822 4:1.1523399 5:4.8341603 6:-0.30773398 7:1.3562498 8:-2.3316817 9:5.335346 10:-0.29757294 11:2.655812 12:-3.4674377 13:-0.6149619 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:254.64468 2:-5.101173 3:12.184822 4:1.1523399 5:4.8341603 6:-0.30773398 7:1.3562498 8:-2.3316817 9:5.335346 10:-0.29757294 11:2.655812 12:-3.4674377 13:-0.6149619 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.165 2:-7.0252404 3:9.044751 4:-2.8309078 5:1.3825021 6:-1.384582 7:2.7150886 8:-1.896429 9:3.716568 10:-2.6497881 11:3.827423 12:0.50432014 13:-1.7048779 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:262.165 2:-7.0252404 3:9.044751 4:-2.8309078 5:1.3825021 6:-1.384582 7:2.7150886 8:-1.896429 9:3.716568 10:-2.6497881 11:3.827423 12:0.50432014 13:-1.7048779 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.07712 2:-7.5210347 3:9.991598 4:-1.7306893 5:-4.4020743 6:-3.6840076 7:0.5359229 8:-2.3394058 9:1.9570026 10:-4.0411854 11:3.308061 12:-0.9973201 13:-1.9426732 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.07712 2:-7.5210347 3:9.991598 4:-1.7306893 5:-4.4020743 6:-3.6840076 7:0.5359229 8:-2.3394058 9:1.9570026 10:-4.0411854 11:3.308061 12:-0.9973201 13:-1.9426732 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:258.4672 2:-8.841142 3:9.224343 4:-1.802324 5:-0.1686116 6:1.3701301 7:1.128746 8:-4.0535836 9:5.198805 10:-3.440117 11:0.47630548 12:-0.9333259 13:-2.726191 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:258.4672 2:-8.841142 3:9.224343 4:-1.802324 5:-0.1686116 6:1.3701301 7:1.128746 8:-4.0535836 9:5.198805 10:-3.440117 11:0.47630548 12:-0.9333259 13:-2.726191 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:254.2503 2:-9.34014 3:6.6681376 4:-0.9107137 5:-1.2416204 6:-4.8975577 7:2.8837252 8:-3.5066931 9:3.474949 10:-4.8524213 11:1.9054471 12:0.9494551 13:-2.6787295 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:254.2503 2:-9.34014 3:6.6681376 4:-0.9107137 5:-1.2416204 6:-4.8975577 7:2.8837252 8:-3.5066931 9:3.474949 10:-4.8524213 11:1.9054471 12:0.9494551 13:-2.6787295 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:242.16087 2:-4.946881 3:9.975835 4:-0.26566583 5:-0.17613262 6:-1.0253105 7:5.125654 8:-1.2016822 9:5.944864 10:-4.6107717 11:4.020605 12:-0.9438924 13:-2.1210864 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:242.16087 2:-4.946881 3:9.975835 4:-0.26566583 5:-0.17613262 6:-1.0253105 7:5.125654 8:-1.2016822 9:5.944864 10:-4.6107717 11:4.020605 12:-0.9438924 13:-2.1210864 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.82275 2:7.271839 3:15.3311615 4:4.914024 5:5.896574 6:-5.0434527 7:6.473012 8:-3.725206 9:6.571088 10:-6.2944694 11:3.01628 12:-0.56583375 13:1.135858 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:257.82275 2:7.271839 3:15.3311615 4:4.914024 5:5.896574 6:-5.0434527 7:6.473012 8:-3.725206 9:6.571088 10:-6.2944694 11:3.01628 12:-0.56583375 13:1.135858 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:304.02545 2:11.568176 3:12.665652 4:7.0202427 5:9.066056 6:-11.111331 7:3.3837044 8:-4.637189 9:6.361863 10:-6.102366 11:2.4559476 12:-4.036202 13:0.12801884 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:304.02545 2:11.568176 3:12.665652 4:7.0202427 5:9.066056 6:-11.111331 7:3.3837044 8:-4.637189 9:6.361863 10:-6.102366 11:2.4559476 12:-4.036202 13:0.12801884 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:307.6143 2:9.83495 3:10.660069 4:6.6668825 5:9.055308 6:-10.565734 7:3.6381726 8:-4.410655 9:5.6385612 10:-5.001877 11:3.8003645 12:-3.0146363 13:-1.47462 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:307.6143 2:9.83495 3:10.660069 4:6.6668825 5:9.055308 6:-10.565734 7:3.6381726 8:-4.410655 9:5.6385612 10:-5.001877 11:3.8003645 12:-3.0146363 13:-1.47462 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.8688 2:7.5587354 3:9.435187 4:7.790526 5:7.457832 6:-9.761922 7:2.8232336 8:-4.5538464 9:6.4761295 10:-5.5725145 11:4.171488 12:-1.4514124 13:-0.8595306 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.8688 2:7.5587354 3:9.435187 4:7.790526 5:7.457832 6:-9.761922 7:2.8232336 8:-4.5538464 9:6.4761295 10:-5.5725145 11:4.171488 12:-1.4514124 13:-0.8595306 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:311.47076 2:5.471986 3:8.954553 4:6.0929503 5:7.856435 6:-9.517584 7:2.775388 8:-3.6112025 9:5.509046 10:-6.09459 11:3.5264223 12:-0.23204252 13:-0.2874564 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:311.47076 2:5.471986 3:8.954553 4:6.0929503 5:7.856435 6:-9.517584 7:2.775388 8:-3.6112025 9:5.509046 10:-6.09459 11:3.5264223 12:-0.23204252 13:-0.2874564 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:300.82874 2:7.3849964 3:9.180774 4:6.179521 5:10.580639 6:-9.771717 7:2.1659544 8:-4.515808 9:8.760518 10:-4.549481 11:3.2668629 12:-1.377148 13:-0.882156 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:300.82874 2:7.3849964 3:9.180774 4:6.179521 5:10.580639 6:-9.771717 7:2.1659544 8:-4.515808 9:8.760518 10:-4.549481 11:3.2668629 12:-1.377148 13:-0.882156 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:289.16968 2:9.806974 3:9.347634 4:3.1276872 5:10.739436 6:-8.923879 7:2.748104 8:-4.123949 9:9.80913 10:-4.3274574 11:1.8131815 12:-1.2861781 13:0.21635781 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:289.16968 2:9.806974 3:9.347634 4:3.1276872 5:10.739436 6:-8.923879 7:2.748104 8:-4.123949 9:9.80913 10:-4.3274574 11:1.8131815 12:-1.2861781 13:0.21635781 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:281.68512 2:11.414973 3:10.578755 4:1.6699256 5:11.542677 6:-9.809513 7:1.3882223 8:-3.4625914 9:9.056852 10:-5.6610675 11:1.8015606 12:-1.6049393 13:2.766651 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:281.68512 2:11.414973 3:10.578755 4:1.6699256 5:11.542677 6:-9.809513 7:1.3882223 8:-3.4625914 9:9.056852 10:-5.6610675 11:1.8015606 12:-1.6049393 13:2.766651 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:272.60312 2:6.107395 3:9.095098 4:2.3046582 5:15.013947 6:-5.55547 7:1.5282803 8:-3.2626941 9:6.2115593 10:-7.7057786 11:2.9639113 12:0.46010944 13:4.1856246 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:272.60312 2:6.107395 3:9.095098 4:2.3046582 5:15.013947 6:-5.55547 7:1.5282803 8:-3.2626941 9:6.2115593 10:-7.7057786 11:2.9639113 12:0.46010944 13:4.1856246 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:269.69772 2:9.516092 3:9.900328 4:0.9643335 5:16.408766 6:-5.8090243 7:1.9398654 8:-4.1115146 9:6.7872534 10:-6.092047 11:1.9144464 12:0.08818475 13:4.5668893 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:269.69772 2:9.516092 3:9.900328 4:0.9643335 5:16.408766 6:-5.8090243 7:1.9398654 8:-4.1115146 9:6.7872534 10:-6.092047 11:1.9144464 12:0.08818475 13:4.5668893 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.70923 2:14.462562 3:10.149047 4:-0.75182784 5:16.388807 6:-8.854021 7:1.9324965 8:-4.011792 9:8.27786 10:-4.505707 11:2.4587593 12:-2.825999 13:1.4784895 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.70923 2:14.462562 3:10.149047 4:-0.75182784 5:16.388807 6:-8.854021 7:1.9324965 8:-4.011792 9:8.27786 10:-4.505707 11:2.4587593 12:-2.825999 13:1.4784895 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:283.0923 2:14.895593 3:8.771594 4:-0.7562351 5:13.774359 6:-8.290051 7:3.1926877 8:-6.680244 9:9.360963 10:-4.233662 11:2.0255134 12:-0.4362277 13:1.9740894 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:283.0923 2:14.895593 3:8.771594 4:-0.7562351 5:13.774359 6:-8.290051 7:3.1926877 8:-6.680244 9:9.360963 10:-4.233662 11:2.0255134 12:-0.4362277 13:1.9740894 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:279.67212 2:16.441803 3:8.006776 4:-1.3001088 5:14.663224 6:-7.6647735 7:3.2833657 8:-7.320949 9:9.48551 10:-3.5867515 11:2.0212555 12:-1.0304506 13:2.3324618 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:279.67212 2:16.441803 3:8.006776 4:-1.3001088 5:14.663224 6:-7.6647735 7:3.2833657 8:-7.320949 9:9.48551 10:-3.5867515 11:2.0212555 12:-1.0304506 13:2.3324618 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:267.08405 2:19.900805 3:6.158053 4:2.2690477 5:15.54072 6:-5.8760076 7:5.8482146 8:-8.067488 9:7.2120442 10:-2.0498223 11:4.3541484 12:-5.9406404 13:5.258397 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:267.08405 2:19.900805 3:6.158053 4:2.2690477 5:15.54072 6:-5.8760076 7:5.8482146 8:-8.067488 9:7.2120442 10:-2.0498223 11:4.3541484 12:-5.9406404 13:5.258397 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.68854 2:16.293 3:6.082969 4:3.0388873 5:13.221764 6:-4.080744 7:4.5524607 8:-7.6194525 9:6.053753 10:-1.4399806 11:3.9983115 12:-6.4702415 13:6.015116 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.68854 2:16.293 3:6.082969 4:3.0388873 5:13.221764 6:-4.080744 7:4.5524607 8:-7.6194525 9:6.053753 10:-1.4399806 11:3.9983115 12:-6.4702415 13:6.015116 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:276.78018 2:19.93471 3:2.1045873 4:5.965529 5:12.44347 6:-6.868759 7:6.1996627 8:-10.3618555 9:8.575786 10:-1.8267423 11:3.9527009 12:-5.730469 13:4.69029 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:276.78018 2:19.93471 3:2.1045873 4:5.965529 5:12.44347 6:-6.868759 7:6.1996627 8:-10.3618555 9:8.575786 10:-1.8267423 11:3.9527009 12:-5.730469 13:4.69029 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:286.70233 2:16.401554 3:3.3509588 4:4.4362597 5:11.3684845 6:-5.666146 7:4.8718367 8:-9.607017 9:8.544365 10:-0.9969599 11:3.1910613 12:-5.5955524 13:4.8183403 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:286.70233 2:16.401554 3:3.3509588 4:4.4362597 5:11.3684845 6:-5.666146 7:4.8718367 8:-9.607017 9:8.544365 10:-0.9969599 11:3.1910613 12:-5.5955524 13:4.8183403 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:290.4282 2:15.737808 3:3.1986034 4:4.6139526 5:12.783798 6:-6.5100055 7:3.7918127 8:-9.229422 9:8.405903 10:-1.37429 11:2.811837 12:-4.0154443 13:4.2925344 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:290.4282 2:15.737808 3:3.1986034 4:4.6139526 5:12.783798 6:-6.5100055 7:3.7918127 8:-9.229422 9:8.405903 10:-1.37429 11:2.811837 12:-4.0154443 13:4.2925344 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
