1 1:-8.779255 2:-19.56631 3:2.031982 4:-1.7196842 5:0.76044804 6:-1.0682027 7:0.74320203 8:-0.8630574 9:0.9701695 10:-0.8479823 11:1.7006289 12:-0.79580915 13:1.2427422 14:-8.779255 15:-19.56631 16:2.031982 17:-1.7196842 18:0.76044804 19:-1.0682027 20:0.74320203 21:-0.8630574 22:0.9701695 23:-0.8479823 24:1.7006289 25:-0.79580915 26:1.2427422 
1 1:280.7322 2:26.199371 3:15.464692 4:2.0416372 5:8.004855 6:-7.959255 7:2.8420994 8:-9.096469 9:6.3979936 10:-0.24934995 11:4.7143793 12:-6.578468 13:6.533663 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:279.74527 2:21.593426 3:15.138815 4:2.2893038 5:8.208412 6:-5.556935 7:2.165815 8:-7.622851 9:6.831672 10:-0.11370101 11:4.6626034 12:-6.4373364 13:5.4191065 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:263.75525 2:19.035072 3:16.709133 4:1.57273 5:5.703446 6:-3.2245429 7:2.6166432 8:-7.675179 9:4.3050056 10:-4.0498095 11:5.267869 12:-4.143079 13:4.9544024 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:257.91818 2:17.506231 3:18.252533 4:3.0983849 5:5.609145 6:-4.655316 7:4.5604815 8:-5.90927 9:4.3226013 10:-5.246136 11:3.3400314 12:-3.4117053 13:5.004752 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:255.4871 2:16.456703 3:14.05357 4:0.1666268 5:1.5846968 6:-5.9743166 7:3.4142547 8:-2.5688484 9:5.1563134 10:-3.4249492 11:5.430356 12:-5.8708396 13:3.125065 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:253.97163 2:14.848385 3:12.580994 4:-0.053319056 5:2.2156181 6:-7.275336 7:4.023838 8:-1.2556615 9:5.4530954 10:-3.4497159 11:5.312291 12:-5.125734 13:2.54324 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:251.56062 2:15.010457 3:12.319012 4:0.8495562 5:4.939341 6:-4.3282986 7:3.4061568 8:-1.6165605 9:4.6963177 10:-4.1694255 11:5.0103126 12:-4.8155103 13:3.8759706 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:251.31192 2:15.685543 3:11.866767 4:1.2962945 5:5.6013207 6:-4.5493736 7:3.3202963 8:-2.4304187 9:3.2383435 10:-4.5022316 11:5.814505 12:-5.210299 13:3.204127 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:251.72171 2:12.928155 3:12.806087 4:2.1605651 5:5.9459863 6:-3.2429152 7:3.912083 8:-4.1339307 9:4.2062497 10:-2.970529 11:3.9557035 12:-2.6101825 13:3.752942 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:263.26065 2:8.088289 3:7.6571155 4:3.7009556 5:7.246405 6:-2.325816 7:5.6658773 8:-4.5691013 9:4.398756 10:-2.0428674 11:1.9292419 12:-2.7358909 13:3.947096 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:261.9576 2:5.753087 3:4.2334747 4:-0.6499384 5:5.08078 6:-0.7282523 7:7.8005815 8:-3.0877883 9:1.7453771 10:-5.473993 11:1.3633502 12:-1.0876875 13:5.382103 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:255.2629 2:10.00647 3:6.956767 4:-0.7426345 5:5.636974 6:-1.0654128 7:4.7406306 8:-4.087865 9:3.3144221 10:-5.307149 11:1.077433 12:-1.4704487 13:5.2640877 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:312.14044 2:22.715134 3:1.2784069 4:-2.173621 5:9.498367 6:-3.0425828 7:8.709841 8:-8.410981 9:2.2362604 10:-5.207819 11:0.8832639 12:-7.140866 13:6.9197927 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:322.69064 2:26.677662 3:-2.3116615 4:-1.220381 5:11.000046 6:-4.263638 7:9.870297 8:-9.862122 9:1.9883046 10:-6.3577666 11:1.8075399 12:-6.544113 13:7.3136635 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:319.2101 2:28.399607 3:-4.0199633 4:-2.5533936 5:14.993529 6:-4.2757497 7:8.552486 8:-10.395208 9:2.3203578 10:-5.439179 11:3.57265 12:-4.6239676 13:7.3734517 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:324.10132 2:22.769045 3:-1.4682176 4:-2.9894302 5:14.673846 6:-2.7621891 7:4.7223406 8:-8.963902 9:2.64771 10:-4.624697 11:5.1778107 12:-3.1648285 13:6.2268386 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:322.00604 2:25.386501 3:-5.913937 4:-1.0087407 5:14.74347 6:-3.7967188 7:5.5096035 8:-9.315143 9:5.1307173 10:-5.7589054 11:6.149146 12:-2.735405 13:6.0305023 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:320.99066 2:26.232298 3:-6.400921 4:0.8808702 5:14.46257 6:-5.2477922 7:4.843714 8:-8.768549 9:5.819652 10:-4.5366592 11:5.692624 12:-4.266477 13:4.90995 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:314.47314 2:26.36279 3:-5.724249 4:-0.3732077 5:13.9099045 6:-4.8428397 7:5.4023414 8:-7.8437467 9:7.3640075 10:-4.217024 11:5.592693 12:-4.787659 13:4.087084 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:312.7694 2:28.33205 3:-4.988332 4:-1.32669 5:12.722666 6:-5.932232 7:5.5837197 8:-6.599327 9:6.150513 10:-5.226306 11:6.2304125 12:-6.3969135 13:5.030022 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:312.22937 2:21.135916 3:-1.0106109 4:-3.7806084 5:11.967055 6:-2.5466928 7:4.128811 8:-5.098369 9:7.622304 10:-3.3722816 11:5.634403 12:-3.8781607 13:3.332832 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:308.01178 2:24.917437 3:-3.6312964 4:-3.2198665 5:11.291669 6:-1.9471575 7:5.8993692 8:-7.521903 9:7.998109 10:-3.3172092 11:5.3828545 12:-3.478864 13:5.0099664 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:300.72888 2:24.33045 3:-1.3944744 4:-1.7062087 5:12.428186 6:-3.3573644 7:4.529248 8:-5.117016 9:6.5185637 10:-5.527513 11:6.629815 12:-5.9748435 13:5.382788 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:297.46738 2:22.185083 3:-0.6674518 4:1.0535152 5:16.11366 6:-3.6778193 7:4.918546 8:-2.670143 9:5.5043507 10:-5.835398 11:5.7313604 12:-6.404379 13:6.7425804 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:299.02927 2:19.828896 3:-1.6107501 4:2.78637 5:15.174441 6:-4.4477916 7:5.560288 8:-2.2919176 9:6.5324583 10:-5.2263923 11:5.4522624 12:-5.087937 13:5.4037433 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:296.69086 2:22.042416 3:-3.3390198 4:1.023643 5:15.1295 6:-4.4510436 7:6.4724183 8:-2.6896393 9:7.609983 10:-5.2983284 11:5.3952723 12:-4.135876 13:5.5725255 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:299.07233 2:20.091843 3:0.46458495 4:0.8505589 5:15.328521 6:-4.325739 7:3.9385793 8:-2.8597434 9:7.3602686 10:-6.2758975 11:4.366571 12:-3.2984374 13:5.9117713 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:295.46365 2:21.800781 3:-0.5797982 4:0.7950111 5:15.649708 6:-4.6822 7:3.8729622 8:-3.4967942 9:8.726873 10:-7.2490845 11:5.9977727 12:-3.3844748 13:6.471258 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:288.99414 2:21.98539 3:-0.19280146 4:3.53238 5:17.46378 6:-5.142328 7:3.529602 8:-3.1990685 9:10.084248 10:-6.383721 11:3.7149878 12:-4.9649196 13:6.4379654 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:290.1083 2:21.552162 3:2.7954931 4:2.3712375 5:16.456614 6:-5.261676 7:2.2163756 8:-2.4519227 9:9.467164 10:-6.69225 11:3.0317264 12:-4.943871 13:5.92258 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:286.21094 2:23.001043 3:4.244151 4:1.0476869 5:16.968302 6:-4.936778 7:1.728208 8:-2.1170871 9:7.137551 10:-5.4403815 11:4.8457947 12:-4.417124 13:6.3413157 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:284.82828 2:20.92939 3:5.7537537 4:2.522431 5:14.1517315 6:-3.2590826 7:1.719763 8:-3.0370553 9:7.994068 10:-6.2210445 11:4.260301 12:-3.1105804 13:6.8342457 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:301.36078 2:9.2586565 3:6.9960804 4:3.7825146 5:8.30357 6:5.8340616 7:3.6825092 8:-5.1105433 9:4.5518785 10:-6.2205386 11:2.480706 12:-2.4523623 13:4.483827 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:303.20026 2:14.750047 3:4.437462 4:0.20515154 5:12.230281 6:4.364259 7:0.5827916 8:-6.4682436 9:6.110491 10:-7.480694 11:4.699319 12:-1.712843 13:2.8625255 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:306.0502 2:22.732807 3:-0.13661596 4:-1.0969076 5:16.468193 6:0.94539624 7:2.1062593 8:-8.72733 9:6.0311794 10:-9.317246 11:4.175669 12:-1.932884 13:3.597846 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:305.62357 2:25.258265 3:-2.5811327 4:-0.58925194 5:16.456463 6:-1.3833835 7:2.2525625 8:-10.47145 9:7.200921 10:-9.00733 11:5.370975 12:-0.90008026 13:3.7350507 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:308.56216 2:26.269238 3:-3.7825525 4:-0.83804184 5:17.291592 6:-1.4184617 7:1.6194675 8:-9.203738 9:6.780107 10:-10.743482 11:5.3660574 12:-1.5666492 13:3.5323248 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:307.5386 2:24.946598 3:-1.9117954 4:-1.6622989 5:18.591661 6:-1.9209812 7:1.2854093 8:-8.414745 9:5.5229588 10:-10.4331255 11:5.189948 12:-1.3533528 13:3.490869 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:308.78323 2:25.759401 3:-4.059531 4:-0.87693965 5:16.166702 6:-1.4671328 7:2.300819 8:-8.215309 9:6.487867 10:-10.3446865 11:5.3565793 12:-1.9626197 13:4.391115 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:305.6101 2:24.936209 3:-2.5947921 4:0.30674368 5:16.53668 6:-0.47726768 7:2.2140994 8:-8.509745 9:6.68325 10:-11.088529 11:5.22834 12:-1.8400398 13:3.6862335 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:302.09586 2:24.079521 3:-1.4869372 4:-1.533056 5:17.684286 6:-0.037353843 7:2.0992184 8:-7.2959185 9:5.4066243 10:-9.171436 11:5.540112 12:-1.5652071 13:4.325272 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:299.03635 2:22.445427 3:0.42815614 4:-1.9748843 5:19.189415 6:1.1152033 7:2.5229282 8:-6.426179 9:5.2995486 10:-9.142399 11:5.6574116 12:-0.5853104 13:3.9057803 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:279.45215 2:17.468025 3:6.6301966 4:0.69401383 5:15.257395 6:-0.09687662 7:2.5771718 8:-5.3683696 9:4.1908174 10:-6.624922 11:5.629926 12:-1.2458781 13:4.3111153 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:266.98297 2:19.455315 3:10.215407 4:2.6208808 5:12.856002 6:-0.82088476 7:4.9186954 8:-4.923271 9:3.2654333 10:-5.8832474 11:6.048089 12:-4.8971634 13:2.9996223 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:267.3883 2:19.243023 3:7.3462048 4:-0.20764348 5:13.426682 6:-0.6909183 7:6.0935445 8:-4.726155 9:3.896174 10:-7.295604 11:3.8697255 12:-2.7872467 13:4.162559 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:265.84866 2:19.383907 3:6.1751957 4:-0.6021687 5:13.266469 6:-1.1360862 7:5.3052664 8:-4.124927 9:5.328144 10:-5.6010103 11:4.7594423 12:-3.1255312 13:3.4993732 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:256.88126 2:15.345849 3:5.85445 4:-0.2383734 5:13.821339 6:3.8043733 7:7.351704 8:-1.7609758 9:6.375379 10:-5.802448 11:6.209998 12:-1.9611188 13:1.4202654 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:256.25235 2:14.90221 3:7.9517903 4:0.6151679 5:12.076251 6:1.6189129 7:4.4848733 8:-4.082407 9:3.3996372 10:-4.639532 11:6.5101438 12:-1.411726 13:3.197393 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:267.47812 2:7.279173 3:7.120485 4:6.7612453 5:9.2166815 6:1.7954551 7:6.921904 8:-5.1136622 9:5.3941865 10:-3.547268 11:2.9465308 12:-1.5815808 13:3.5932012 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:288.04303 2:0.08763916 3:2.836975 4:7.0445557 5:7.1869044 6:3.9820104 7:8.435849 8:-3.753458 9:6.202639 10:-2.65782 11:1.9957438 12:-2.3614988 13:2.7692327 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:302.38275 2:4.711369 3:9.6153555 4:1.1735114 5:6.715112 6:6.5207176 7:6.3524218 8:-6.743967 9:5.106355 10:-7.739472 11:-0.9606506 12:-0.8949562 13:2.2542667 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:305.75607 2:11.282022 3:8.071944 4:-0.13836873 5:9.33972 6:6.5232406 7:4.3124957 8:-7.878762 9:6.599237 10:-9.306998 11:0.1187553 12:0.37287396 13:3.6253564 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:301.93246 2:25.154978 3:-0.18101944 4:-3.1027372 5:13.933613 6:-0.08383704 7:4.9152737 8:-7.1505017 9:5.7572293 10:-12.381848 11:2.0551407 12:-2.239012 13:5.9497185 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:306.20312 2:24.774755 3:2.620527 4:-5.548704 5:13.840208 6:-0.5718731 7:4.7911654 8:-7.1005435 9:4.548384 10:-10.881005 11:-0.61078686 12:-2.4549632 13:6.6736484 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:307.08487 2:25.079117 3:3.0401635 4:-3.6997578 5:11.738942 6:-0.08435667 7:4.8133874 8:-6.8955574 9:4.9300094 10:-12.409921 11:-0.733261 12:-2.594601 13:6.9469943 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:300.99225 2:28.225222 3:4.894781 4:-5.7703123 5:11.121126 6:-1.5880616 7:5.0820756 8:-6.2375817 9:5.7895746 10:-11.324391 11:-0.66836005 12:-3.9857087 13:6.32719 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:295.13528 2:30.782806 3:6.307032 4:-7.639187 5:9.029795 6:-1.9979428 7:5.517696 8:-5.9886208 9:6.9239545 10:-10.600013 11:-0.4055419 12:-5.8259525 13:7.013367 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:290.32764 2:30.560043 3:7.7448554 4:-7.671986 5:8.971302 6:-1.4130325 7:4.6274295 8:-6.2192903 9:7.0368114 10:-11.586569 11:-0.2799527 12:-5.350231 13:6.833528 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:288.3821 2:28.118778 3:7.992276 4:-7.0034485 5:7.006127 6:-3.9186223 7:4.3270326 8:-4.2461963 9:5.983903 10:-9.459216 11:1.211535 12:-6.372727 13:5.885974 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:285.98816 2:28.773037 3:8.418888 4:-8.258806 5:6.953116 6:-3.9032621 7:5.3088207 8:-5.200588 9:7.7094293 10:-7.6109686 11:0.6846875 12:-6.301199 13:5.9415984 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:283.978 2:28.67465 3:9.135961 4:-6.624773 5:4.7989736 6:-6.127032 7:4.6257 8:-4.5698924 9:8.594486 10:-8.739888 11:-1.2613976 12:-6.5178366 13:5.242999 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:282.39005 2:27.37608 3:9.826948 4:-7.7829647 5:4.343638 6:-5.952903 7:3.9214797 8:-4.585158 9:7.695052 10:-7.022651 11:-0.8992289 12:-6.818024 13:5.405342 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:281.1036 2:26.470795 3:10.875785 4:-6.8993335 5:3.323494 6:-5.0801945 7:2.7794967 8:-3.9403498 9:7.9716573 10:-8.010603 11:1.2021159 12:-6.244451 13:5.2475033 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:277.6822 2:28.220263 3:11.064914 4:-6.6178207 5:4.6680546 6:-6.3122654 7:3.6950471 8:-4.57403 9:7.092228 10:-7.555245 11:1.0562708 12:-7.844751 13:5.1298327 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
1 1:278.83188 2:27.451515 3:11.950616 4:-6.055307 5:4.6240354 6:-5.776915 7:1.7403005 8:-3.4405873 9:7.2203727 10:-8.856245 11:2.173561 12:-6.8868585 13:5.114509 14:84.52499 15:8.128857 16:2.7935855 17:-3.0206728 18:1.503968 19:-0.9635846 20:0.5756458 21:-1.8537886 22:1.7535696 23:-2.045941 24:0.39769447 25:-1.8186147 26:1.9853085 
