2 1:148.73845 2:5.965197 3:4.819879 4:-0.81120324 5:2.5759306 6:-8.238283 7:-0.101535924 8:-2.9379292 9:3.5203135 10:-3.3485343 11:5.0508685 12:-2.246202 13:-0.31486708 14:148.73845 15:5.965197 16:4.819879 17:-0.81120324 18:2.5759306 19:-8.238283 20:-0.101535924 21:-2.9379292 22:3.5203135 23:-3.3485343 24:5.0508685 25:-2.246202 26:-0.31486708 
2 1:270.6268 2:24.328728 3:13.243552 4:-3.8853714 5:5.691213 6:-5.7991557 7:3.0632658 8:-5.14733 9:6.4302435 10:-7.3362083 11:0.23492399 12:-6.7818646 13:3.7631943 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:272.653 2:24.988894 3:13.638312 4:-3.9700909 5:4.559604 6:-5.072929 7:3.2163703 8:-4.9814053 9:5.4745655 10:-8.241267 11:0.55972326 12:-7.1408143 13:4.667117 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:276.03955 2:25.193901 3:12.424316 4:-4.35602 5:6.3082266 6:-5.34241 7:2.4771047 8:-4.748072 9:6.3056784 10:-8.1099205 11:0.2121511 12:-7.1468744 13:3.444701 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:277.8263 2:25.93116 3:10.714581 4:-6.8384724 5:7.550887 6:-3.6767492 7:3.0450494 8:-5.8876195 9:6.8613663 10:-8.711681 11:-0.44053575 12:-6.244117 13:3.1345124 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:275.6424 2:26.08033 3:9.325511 4:-6.376751 5:8.376975 6:-2.6740873 7:2.0844038 8:-5.876551 9:6.0863376 10:-7.2353873 11:0.5423513 12:-6.4181347 13:4.8098464 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:276.43423 2:25.219603 3:7.3467145 4:-6.125665 5:9.591918 6:-2.5411808 7:1.5648314 8:-6.3297615 9:6.096366 10:-7.615238 11:1.5970224 12:-5.577857 13:4.205393 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:274.59036 2:24.103132 3:5.8566003 4:-6.084182 5:10.389539 6:-0.83721924 7:3.9344044 8:-5.601679 9:4.818725 10:-7.2315445 11:2.6470866 12:-6.600182 13:3.350811 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:272.5241 2:21.251263 3:7.3165874 4:-6.106795 5:10.325983 6:0.108573794 7:6.785727 8:-5.573685 9:5.038887 10:-6.2558403 11:2.3101544 12:-4.4672623 13:2.66227 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:251.56456 2:14.766524 3:8.671554 4:-3.27996 5:3.58154 6:-2.456399 7:5.918359 8:-2.9352753 9:3.9325862 10:-5.9849143 11:1.0882115 12:-5.5954285 13:5.262403 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:248.4099 2:14.094757 3:8.6779175 4:-2.2745893 5:3.8701599 6:-1.1894125 7:5.250368 8:-3.800175 9:4.7601485 10:-6.856631 11:1.4334816 12:-5.3608174 13:4.1258082 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:245.61862 2:13.34443 3:7.264103 4:-2.662747 5:1.8647852 6:-2.697207 7:5.521779 8:-3.3260424 9:5.132839 10:-3.3770342 11:2.960107 12:-5.7908173 13:3.3138642 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:245.9227 2:12.7065 3:7.278619 4:-4.3293543 5:2.2383053 6:-3.3045194 7:4.4579635 8:-1.5400448 9:6.0981197 10:-3.6912663 11:1.2698123 12:-5.760512 13:1.865908 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:261.9905 2:4.5926566 3:8.00335 4:-5.082932 5:3.9864144 6:4.112757 7:4.445831 8:-3.1448133 9:5.080466 10:-2.3094814 11:3.9326136 12:-4.607213 13:2.6439285 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:276.4906 2:5.4285626 3:10.173055 4:-4.7469344 5:5.1880183 6:5.830647 7:3.7209122 8:-4.7799726 9:4.274608 10:-3.1013129 11:3.9963915 12:-5.2849674 13:2.402955 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:268.68234 2:18.332335 3:7.6613727 4:-4.6799374 5:8.041739 6:1.0656024 7:5.173911 8:-4.7620583 9:4.6418304 10:-7.306552 11:1.6299427 12:-2.7331724 13:5.4897723 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:258.95435 2:16.35628 3:9.284448 4:-2.1596067 5:8.220608 6:0.61071575 7:6.2551756 8:-2.7959335 9:4.714356 10:-8.065221 11:0.7047867 12:-2.9153514 13:5.2039666 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:247.83905 2:12.983696 3:9.483908 4:-0.31003505 5:7.311979 6:0.524233 7:7.1563063 8:-1.3695731 9:4.54768 10:-5.7960076 11:3.2183805 12:-4.7690434 13:5.3945007 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.25156 2:12.783678 3:10.313572 4:1.1022002 5:7.249976 6:-0.52247745 7:6.1552835 8:-1.1168879 9:3.705867 10:-5.588067 11:3.327969 12:-5.1544876 13:4.6397667 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.41498 2:12.675881 3:11.012613 4:-0.9827897 5:6.54019 6:0.92289513 7:5.8666472 8:-1.8547635 9:4.989041 10:-5.0057364 11:4.3148336 12:-4.0902452 13:3.0638926 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.33282 2:13.0077 3:10.211281 4:-1.1167024 5:7.1777925 6:-0.37120482 7:5.999923 8:-2.2728453 9:4.220639 10:-5.4068375 11:4.7078223 12:-2.7424166 13:3.263715 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.10576 2:10.728067 3:8.954594 4:-1.8091989 5:7.8512125 6:0.7477422 7:6.277404 8:-2.4515045 9:4.7120967 10:-3.6629026 11:2.3567963 12:-3.6711092 13:3.0255337 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:248.53827 2:11.792575 3:9.413167 4:-2.2242317 5:5.3823614 6:-0.30254894 7:5.405385 8:-1.4422495 9:4.246866 10:-4.9581685 11:0.83733904 12:-4.982412 13:4.2827706 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:244.9886 2:10.917382 3:9.701387 4:1.5461547 5:5.5804524 6:-2.4149346 7:5.649778 8:-1.4524384 9:4.6294956 10:-3.9288847 11:2.436347 12:-2.7625053 13:5.2662554 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:243.48982 2:9.745105 3:10.884787 4:-0.52511954 5:4.8317347 6:-0.86740303 7:7.2431436 8:-0.11562063 9:6.9881573 10:-1.8099272 11:1.1340125 12:-5.0137806 13:1.932762 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:261.754 2:7.3501534 3:13.374368 4:5.259921 5:3.0539958 6:-0.25494897 7:5.8993893 8:-4.5313954 9:3.5689905 10:-6.4960732 11:3.5501409 12:-0.047647756 13:2.7777824 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:251.9443 2:10.942057 3:11.629823 4:1.8592134 5:3.4444427 6:0.9291711 7:8.324729 8:-3.4707305 9:4.031807 10:-5.937369 11:3.3154132 12:-1.9661746 13:1.673859 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:255.52428 2:15.395116 3:9.051851 4:0.39588627 5:6.903172 6:-0.5831817 7:7.22603 8:-3.5736752 9:3.896547 10:-8.836193 11:2.080573 12:-0.7942365 13:3.8511896 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:256.68875 2:15.693134 3:10.030458 4:0.31937486 5:8.313181 6:-0.9858273 7:6.96393 8:-5.304841 9:2.5737197 10:-8.433326 11:3.6625671 12:-0.73784024 13:2.93448 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:258.86612 2:14.306709 3:8.707705 4:2.624777 5:7.228277 6:-0.29665944 7:5.3735604 8:-6.7708087 9:3.6033547 10:-8.94344 11:4.2856946 12:-0.493469 13:2.6744034 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:257.11542 2:13.947544 3:8.750653 4:0.46023452 5:5.327559 6:-0.029525181 7:5.3787365 8:-6.524824 9:4.2157836 10:-9.249014 11:3.9483116 12:0.21636708 13:2.1706593 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:250.67326 2:10.149127 3:7.976395 4:1.0237584 5:5.209035 6:-1.5340009 7:6.6829643 8:-4.5271072 9:1.4162031 10:-7.030523 11:1.8312597 12:-0.3733912 13:4.2390156 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:245.39769 2:8.671258 3:5.995961 4:-0.7953002 5:6.2829795 6:-1.2094325 7:4.742993 8:-4.851825 9:-0.81727606 10:-7.490313 11:3.5551627 12:0.7165097 13:5.826074 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:246.5236 2:10.70737 3:7.211945 4:-2.5415902 5:3.05672 6:-2.0345576 7:5.0046506 8:-2.2970095 9:5.878082 10:-4.182192 11:5.0798593 12:0.3680346 13:3.5437477 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:244.82066 2:9.618374 3:7.280482 4:-1.4786559 5:2.1773627 6:-4.0477953 7:3.5805664 8:-1.3468715 9:7.0386333 10:-3.3563874 11:3.9208558 12:-1.6284056 13:2.5033343 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:241.70416 2:5.4177866 3:1.1279238 4:-7.3102803 5:0.37905446 6:-0.34451956 7:8.386732 8:-1.0611191 9:4.439648 10:-1.8954474 11:5.2305937 12:-0.68970513 13:2.3055167 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:242.7849 2:6.709725 3:4.2183795 4:-4.023186 5:0.9878572 6:-2.4319382 7:7.083687 8:-3.4261985 9:2.2236676 10:-3.3685594 11:4.5592437 12:0.22596137 13:3.4740622 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:238.89507 2:7.616337 3:3.9577446 4:-4.082222 5:-1.3081752 6:-1.6729825 7:8.325606 8:-1.8943658 9:3.7351577 10:-2.1390443 11:5.8489184 12:-3.1825054 13:1.432198 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:240.5998 2:7.691974 3:4.8411036 4:-3.9866233 5:0.82312995 6:-1.9432781 7:6.8539805 8:-3.7744858 9:2.5465043 10:-2.0648284 11:7.659428 12:-1.8198695 13:0.18133666 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:236.37985 2:6.943812 3:4.6475344 4:-4.554089 5:2.6581302 6:0.3987011 7:5.5462875 8:-2.353436 9:3.2658134 10:-0.82546544 11:6.085201 12:-1.2957388 13:4.6681066 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:242.75526 2:1.5990279 3:5.4243965 4:-6.380391 5:2.0578487 6:-0.640363 7:5.4525166 8:-0.5064959 9:2.560296 10:-0.4600336 11:2.6151314 12:-0.92724025 13:2.8193583 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:245.99963 2:-2.4619458 3:5.3191543 4:-6.586219 5:-0.7455701 6:-0.020349087 7:3.5157645 8:0.6507077 9:1.9565821 10:-1.5496558 11:0.7776733 12:-0.81235963 13:2.869209 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:249.05391 2:-5.0460663 3:7.955135 4:-6.314351 5:-1.7843237 6:-1.2908145 7:0.71321696 8:-0.9827815 9:0.014773459 10:-0.68888813 11:1.780817 12:1.2015699 13:2.6815693 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:239.90393 2:4.579315 3:6.60903 4:-4.111352 5:3.2998848 6:-2.5137985 7:1.9480773 8:-2.199694 9:1.1311883 10:-1.9076769 11:4.3899174 12:-0.58664995 13:2.7352617 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:238.59264 2:4.2585344 3:5.005922 4:-2.9160378 5:3.7607255 6:-2.497418 7:2.9538152 8:-2.028311 9:2.987234 10:-0.77266926 11:6.575423 12:0.1670128 13:1.6878289 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.4262 2:0.2246141 3:1.4437785 4:-4.2221055 5:2.3214314 6:-0.13282096 7:6.639405 8:-0.19903822 9:2.6684504 10:-2.6344562 11:3.3454714 12:-1.6668994 13:3.7629225 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.43758 2:1.6518226 3:1.5647694 4:-4.7241545 5:3.2215424 6:-0.99465156 7:6.4252963 8:-0.7742502 9:3.6625264 10:-1.4615796 11:2.5319676 12:-1.5786282 13:2.4417841 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.25723 2:2.024582 3:3.54844 4:-3.6506252 5:2.1547508 6:-1.9961399 7:4.571137 8:-0.97206575 9:2.154647 10:-1.8363727 11:3.733978 12:0.61072886 13:2.9947782 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.18468 2:0.7758847 3:2.461383 4:-2.2708905 5:3.6259456 6:-1.1857328 7:5.2941985 8:-0.31995532 9:2.5908144 10:-2.7264566 11:3.771273 12:-0.5730281 13:4.4631214 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.66855 2:3.1153843 3:3.6532125 4:-2.5462663 5:0.34577614 6:-0.39981642 7:6.149402 8:-1.3893064 9:1.9643596 10:-3.036071 11:3.4553058 12:-3.4151478 13:4.259292 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:235.06656 2:5.285963 3:3.1381009 4:-2.6050227 5:3.8301587 6:0.26687634 7:4.481395 8:-2.413527 9:2.2717593 10:-3.24276 11:3.5204246 12:-3.0394588 13:4.3111506 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.95268 2:3.155218 3:5.219995 4:-2.7897298 5:2.436905 6:-2.2896118 7:1.918852 8:-5.9821777 9:0.99419063 10:-2.8815615 11:4.5715218 12:-0.4831871 13:5.293966 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.91246 2:3.683416 3:4.0169044 4:-3.9142094 5:2.3444188 6:-2.8915334 7:3.7822175 8:-3.3616881 9:1.7471683 10:-3.3003578 11:2.7093074 12:-1.3939049 13:4.0219593 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.13474 2:3.1971633 3:6.5574026 4:-2.7588003 5:2.9156425 6:-0.92282754 7:3.5125613 8:-2.4572356 9:4.105201 10:-1.3336002 11:3.9513323 12:-1.2220179 13:2.699357 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.40025 2:5.150327 3:6.541825 4:-2.7080991 5:1.7665097 6:-0.75468075 7:2.8873017 8:-3.1130688 9:3.5604677 10:-2.864447 11:2.242956 12:-2.0580378 13:5.1639442 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:229.36488 2:2.1740365 3:2.5680313 4:-4.7413864 5:0.3868051 6:-0.57661414 7:6.354717 8:-1.002285 9:2.7980945 10:-4.3405805 11:2.438101 12:-2.5721514 13:3.8802938 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.05952 2:3.0770743 3:2.841459 4:-1.899522 5:1.3754685 6:-1.7396841 7:5.1017 8:-1.1116759 9:1.9090757 10:-3.816747 11:4.2289023 12:-1.3744417 13:4.4322147 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:236.1215 2:3.9121442 3:3.5474942 4:-3.440416 5:3.6463037 6:-1.7805332 7:6.128349 8:-0.99635464 9:3.549263 10:-1.757527 11:4.627117 12:-0.85757136 13:3.4497604 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.29881 2:4.598657 3:5.814614 4:-0.34750125 5:4.5730205 6:-1.5646387 7:5.698094 8:-1.9143593 9:2.4697099 10:-2.9525785 11:4.3220963 12:-2.8172965 13:2.9676716 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.8412 2:1.4717908 3:2.678999 4:-2.0173783 5:3.3850996 6:-2.251865 7:2.2772064 8:-2.3874772 9:2.4587514 10:-2.8904872 11:3.24499 12:-1.9331663 13:3.9779615 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.90175 2:1.6805009 3:3.6726253 4:-1.7846206 5:0.8404419 6:-2.9451454 7:3.8006392 8:-0.6472185 9:4.696279 10:-1.5935245 11:4.401303 12:-1.4417108 13:4.6895943 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:230.17326 2:3.7628143 3:3.5925732 4:-1.173497 5:4.552106 6:-1.8121165 7:5.0911484 8:-0.87732404 9:3.189955 10:-2.4317005 11:4.8103294 12:-2.200674 13:2.289613 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:231.83553 2:4.543261 3:3.472215 4:-2.3409123 5:3.4384193 6:-0.85054106 7:5.285938 8:-2.4229927 9:4.006238 10:-1.9253589 11:4.926982 12:-2.1254463 13:4.3122745 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:233.15099 2:4.5005927 3:4.2749662 4:-1.8995245 5:3.8512485 6:-1.323441 7:5.9024553 8:0.23238902 9:4.861189 10:-0.7144424 11:5.4852104 12:-2.578303 13:4.2692385 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:232.45535 2:5.2746687 3:6.2221236 4:-2.3974006 5:3.826724 6:-0.30895394 7:5.135497 8:-1.6745821 9:5.5321198 10:1.3983105 11:6.809242 12:-1.350695 13:3.7591782 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
